timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1630609855787,74,GET Activity,200,OK,Endurance Tests 1-4,text,true,,353,188,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/24,74,0,0
1630609855800,73,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609855814,71,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609855808,79,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609855828,71,GET Activity,200,OK,Endurance Tests 1-5,text,true,,353,188,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/27,71,0,0
1630609855824,75,GET Activity,200,OK,Endurance Tests 1-7,text,true,,352,188,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/26,75,0,0
1630609855825,75,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3079,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609855862,72,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609855861,75,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609855873,69,GET Activity,200,OK,Endurance Tests 1-1,text,true,,353,188,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/28,69,0,0
1630609855888,75,GET Activity,200,OK,Endurance Tests 1-8,text,true,,354,188,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/29,75,0,0
1630609855885,78,GET Activity,200,OK,Endurance Tests 1-2,text,true,,353,188,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/30,78,0,0
1630609855900,66,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,66,0,0
1630609855900,71,GET Activity,200,OK,Endurance Tests 1-3,text,true,,352,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/1,71,0,0
1630609855901,71,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609855934,84,GET Activity,200,OK,Endurance Tests 1-4,text,true,,352,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/3,84,0,0
1630609855937,86,GET Activity,200,OK,Endurance Tests 1-6,text,true,,351,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/2,86,0,0
1630609855942,82,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,82,0,0
1630609855964,77,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609855966,76,GET Activity,200,OK,Endurance Tests 1-7,text,true,,352,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/5,75,0,0
1630609855964,78,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609855972,79,GET Activity,200,OK,Endurance Tests 1-5,text,true,,351,187,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities/4,79,0,0
1630609855971,80,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,8,8,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609856019,69,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856023,72,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856025,74,GET Activity,200,OK,Endurance Tests 1-1,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/6,74,0,0
1630609856042,75,GET Activity,200,OK,Endurance Tests 1-2,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/7,75,0,0
1630609856042,79,GET Activity,200,OK,Endurance Tests 1-8,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/8,79,0,0
1630609856042,79,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609856052,77,GET Activity,200,OK,Endurance Tests 1-3,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/9,76,0,0
1630609856052,77,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609856088,73,GET Activity,200,OK,Endurance Tests 1-4,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/10,73,0,0
1630609856096,73,GET Activity,200,OK,Endurance Tests 1-6,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/11,73,0,0
1630609856100,80,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609856121,69,GET Activity,200,OK,Endurance Tests 1-7,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/12,69,0,0
1630609856118,77,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609856129,72,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856130,71,GET Activity,200,OK,Endurance Tests 1-5,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/13,71,0,0
1630609856121,80,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,80,0,0
1630609856162,75,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609856169,73,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609856180,79,GET Activity,200,OK,Endurance Tests 1-1,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/15,79,0,0
1630609856190,69,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856201,68,GET Activity,200,OK,Endurance Tests 1-3,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/18,68,0,0
1630609856195,74,GET Activity,200,OK,Endurance Tests 1-2,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/16,74,0,0
1630609856201,72,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856201,73,GET Activity,200,OK,Endurance Tests 1-8,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/17,73,0,0
1630609856237,77,GET Activity,200,OK,Endurance Tests 1-4,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/19,77,0,0
1630609856243,76,GET Activity,200,OK,Endurance Tests 1-6,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/20,76,0,0
1630609856260,67,GET Activity,200,OK,Endurance Tests 1-7,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/21,67,0,0
1630609856260,77,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609856269,68,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,68,0,0
1630609856274,72,GET Activity,200,OK,Endurance Tests 1-5,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/22,72,0,0
1630609856274,77,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609856269,86,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,86,0,0
1630609856077,301,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,301,0,228
1630609856314,69,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856319,74,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609856327,73,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609856337,73,GET Activity,200,OK,Endurance Tests 1-1,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/23,73,0,0
1630609856337,73,GET Activity,200,OK,Endurance Tests 1-3,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/24,73,0,0
1630609856346,73,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609856352,75,GET Activity,200,OK,Endurance Tests 1-8,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/26,75,0,0
1630609856355,76,GET Activity,200,OK,Endurance Tests 1-2,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/25,76,0,0
1630609856378,76,GET Activity,200,OK,Endurance Tests 1-9,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/14,76,0,0
1630609856383,75,GET Activity,200,OK,Endurance Tests 1-4,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/27,75,0,0
1630609856401,66,GET Activity,200,OK,Endurance Tests 1-7,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/29,66,0,0
1630609856393,80,GET Activity,200,OK,Endurance Tests 1-6,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/28,80,0,0
1630609856411,70,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,70,0,0
1630609856419,70,GET Activity,200,OK,Endurance Tests 1-5,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/30,70,0,0
1630609856411,78,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609856431,74,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3079,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609856427,83,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,83,0,0
1630609856455,72,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856459,76,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609856468,74,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609856474,79,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609856482,77,GET Activity,200,OK,Endurance Tests 1-3,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/2,77,0,0
1630609856490,69,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856490,71,GET Activity,200,OK,Endurance Tests 1-1,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/1,71,0,0
1630609856505,76,GET Activity,200,OK,Endurance Tests 1-2,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/4,76,0,0
1630609856510,77,GET Activity,200,OK,Endurance Tests 1-8,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/3,77,0,0
1630609856528,76,GET Activity,200,OK,Endurance Tests 1-9,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/5,75,0,0
1630609856542,65,GET Activity,200,OK,Endurance Tests 1-7,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/7,65,0,0
1630609856535,72,GET Activity,200,OK,Endurance Tests 1-4,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/6,72,0,0
1630609856559,69,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3079,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856559,69,GET Activity,200,OK,Endurance Tests 1-5,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/9,69,0,0
1630609856562,69,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3079,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856553,82,GET Activity,200,OK,Endurance Tests 1-6,text,true,,350,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/8,82,0,0
1630609856582,75,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609856588,69,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,69,0,0
1630609856604,70,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,70,0,0
1630609856607,72,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856607,73,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609856628,90,GET Activity,200,OK,Endurance Tests 1-3,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/10,90,0,0
1630609856628,90,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,90,0,0
1630609856631,92,GET Activity,200,OK,Endurance Tests 1-1,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/11,92,0,0
1630609856635,95,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,95,0,0
1630609856658,73,GET Activity,200,OK,Endurance Tests 1-2,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/12,73,0,0
1630609856658,80,GET Activity,200,OK,Endurance Tests 1-8,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/13,80,0,0
1630609856674,67,GET Activity,200,OK,Endurance Tests 1-9,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/14,67,0,0
1630609856679,66,GET Activity,200,OK,Endurance Tests 1-7,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/16,66,0,0
1630609856680,80,GET Activity,200,OK,Endurance Tests 1-4,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/15,80,0,0
1630609856718,71,GET Activity,200,OK,Endurance Tests 1-5,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/17,71,0,0
1630609856718,71,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609856724,70,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,70,0,0
1630609856730,81,GET Activity,200,OK,Endurance Tests 1-6,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/18,81,0,0
1630609856742,75,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609856732,85,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,84,0,0
1630609856746,71,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609856739,78,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609856761,77,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609856790,98,GET Activity,200,OK,Endurance Tests 1-3,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/19,98,0,0
1630609856790,98,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,98,0,0
1630609856818,72,GET Activity,200,OK,Endurance Tests 1-7,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/24,72,0,0
1630609856812,78,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609856795,95,GET Activity,200,OK,Endurance Tests 1-1,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/20,95,0,0
1630609856818,74,GET Activity,200,OK,Endurance Tests 1-9,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/23,73,0,0
1630609856818,76,GET Activity,200,OK,Endurance Tests 1-2,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/21,76,0,0
1630609856818,79,GET Activity,200,OK,Endurance Tests 1-8,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/22,78,0,0
1630609856838,66,GET Activity,200,OK,Endurance Tests 1-4,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/25,66,0,0
1630609856889,72,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856893,71,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609856889,75,GET Activity,200,OK,Endurance Tests 1-5,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/26,75,0,0
1630609856890,74,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,74,0,0
1630609856891,85,GET Activity,200,OK,Endurance Tests 1-6,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/27,85,0,0
1630609856897,79,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609856905,75,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,75,0,0
1630609856891,89,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,89,0,0
1630609856894,86,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,86,0,0
1630609856962,73,GET Activity,200,OK,Endurance Tests 1-3,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/28,73,0,0
1630609856965,71,GET Activity,200,OK,Endurance Tests 1-7,text,true,,354,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/29,71,0,0
1630609856964,72,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609856964,72,GET Activity,200,OK,Endurance Tests 1-9,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/1,72,0,0
1630609856981,64,GET Activity,200,OK,Endurance Tests 1-4,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/4,64,0,0
1630609856976,69,GET Activity,200,OK,Endurance Tests 1-8,text,true,,352,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/3,69,0,0
1630609856981,69,GET Activity,200,OK,Endurance Tests 1-2,text,true,,351,187,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/2,69,0,0
1630609856981,69,GET Activity,200,OK,Endurance Tests 1-1,text,true,,353,188,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities/30,69,0,0
1630609856976,77,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,9,9,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609857036,79,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857036,79,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857036,79,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857036,79,GET Activity,200,OK,Endurance Tests 1-5,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/5,79,0,0
1630609857045,73,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609857050,76,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609857045,81,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,81,0,0
1630609857050,79,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3079,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,79,0,0
1630609857054,75,GET Activity,200,OK,Endurance Tests 1-6,text,true,,350,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/6,75,0,0
1630609857115,75,GET Activity,200,OK,Endurance Tests 1-3,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/7,75,0,0
1630609857115,75,GET Activity,200,OK,Endurance Tests 1-7,text,true,,351,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/8,75,0,0
1630609857115,77,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,77,0,0
1630609857115,77,GET Activity,200,OK,Endurance Tests 1-9,text,true,,352,187,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/9,77,0,0
1630609857119,79,GET Activity,200,OK,Endurance Tests 1-4,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/10,79,0,0
1630609857126,75,GET Activity,200,OK,Endurance Tests 1-2,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/12,75,0,0
1630609857130,71,GET Activity,200,OK,Endurance Tests 1-1,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/13,71,0,0
1630609857126,80,GET Activity,200,OK,Endurance Tests 1-8,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/11,80,0,0
1630609857130,76,GET All Activities,200,OK,Endurance Tests 1-6,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,76,0,0
1630609857191,72,GET All Activities,200,OK,Endurance Tests 1-3,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609857193,70,GET Activity,200,OK,Endurance Tests 1-5,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/15,70,0,0
1630609857191,72,GET All Activities,200,OK,Endurance Tests 1-7,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,72,0,0
1630609857193,78,GET All Activities,200,OK,Endurance Tests 1-9,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609857198,73,GET All Activities,200,OK,Endurance Tests 1-4,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,73,0,0
1630609857201,78,GET All Activities,200,OK,Endurance Tests 1-1,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609857201,78,GET All Activities,200,OK,Endurance Tests 1-2,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609857206,76,GET Activity,200,OK,Endurance Tests 1-6,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/16,76,0,0
1630609857206,78,GET All Activities,200,OK,Endurance Tests 1-8,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,78,0,0
1630609857263,71,GET Activity,200,OK,Endurance Tests 1-3,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/17,71,0,0
1630609857263,71,GET Activity,200,OK,Endurance Tests 1-7,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/18,71,0,0
1630609857263,71,GET All Activities,200,OK,Endurance Tests 1-5,text,true,,3109,185,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities,71,0,0
1630609857271,72,GET Activity,200,OK,Endurance Tests 1-9,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/19,72,0,0
1630609857271,79,GET Activity,200,OK,Endurance Tests 1-4,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/20,79,0,0
1630609857279,73,GET Activity,200,OK,Endurance Tests 1-2,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/21,73,0,0
1630609857279,81,GET Activity,200,OK,Endurance Tests 1-1,text,true,,353,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/22,80,0,0
1630609857284,76,GET Activity,200,OK,Endurance Tests 1-8,text,true,,354,188,10,10,https://ensure-quality-appservice.azurewebsites.net/api/Activities/23,76,0,0
